label,precision,recall,f1-score,support
T1120_7b9c7afaefa59aab759b49af0d699ac1_I,0.8372093023255814,0.35294117647058826,0.496551724137931,102.0
T1007_9d03c91bdae5a80f17f89c987942b5a8_I,0.5348837209302325,0.40350877192982454,0.46,114.0
T1003.002_5a484b65c247675e3b7ada4ba648d376_B,0.0,0.0,0.0,12.0
T1518.001_b8453a5fe06b24aea12b27592d5c3d3a_B,0.8571428571428571,0.8,0.8275862068965517,15.0
T1219_af8cb2bf9b436aae5c106a0a9c207e14_I,0.9496071525331888,0.9597480832420592,0.9546506877298107,3652.0
T1105_c76968acda4aa1673dadcd67f3ab7664_B,0.2894736842105263,0.5,0.36666666666666664,22.0
T1547.009_b6e5c895c6709fe289352ee23f062229_I,0.0,0.0,0.0,147.0
T1564.003_9a2edad4053a2b59fb9167a9bc29e7dc_I,0.29411764705882354,0.16666666666666666,0.2127659574468085,30.0
T1201_57296a2ddbeb7423c05feef2fe972111_B,1.0,1.0,1.0,18.0
T1003.001_35d92515122effdd73801c6ac3021da7_B,0.0,0.0,0.0,31.0
T1547.009_501af516bd8b24fee0c7c650ae5cc861_I,0.0872093023255814,0.08333333333333333,0.08522727272727272,180.0
T1036.003_f5ef8466e5ebcd2ae03f338d9416069c_I,0.7258823529411764,0.8814285714285715,0.7961290322580645,700.0
T1112_e74d2fb4ef5fa6c766a4151554033697_I,1.0,1.0,1.0,28.0
T1490_2d53d6fabd39bf9c70b0dfcdfbbc926d_B,0.75,0.5294117647058824,0.6206896551724138,17.0
T1137.002_e2af3c3ab1b0f659c874b8af58c49759_I,1.0,1.0,1.0,121.0
T1112_e7a987cbef27263e666e5b096488dc55_I,0.5483870967741935,0.425,0.4788732394366197,40.0
T1124_fa6e8607-e0b1-425d-8924-9b894da5a002_B,0.8888888888888888,0.6666666666666666,0.7619047619047619,12.0
T1490_e90756bb6dcd21462dc4cc452661df91_B,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
T1087.001_6334877e8e3ba48f7835d4856d90a282_I,0.0,0.0,0.0,5.0
T1499_2fe2d5e6-7b06-4fc0-bf71-6966a1226731_B,1.0,0.7777777777777778,0.875,27.0
T1546.013_f9a968af61d36983448c74cca5464e17_B,0.0,0.0,0.0,19.0
T1562.004_41627f71f968225b9f162cb76d16bd9d_I,0.043010752688172046,0.014285714285714285,0.021447721179624665,280.0
T1059.003_f38e58deb7ad20b5538ca40db7b7b4f8_B,0.0,0.0,0.0,19.0
T1112_ba6f6214dbd17c54001e0a163b60f151_I,1.0,1.0,1.0,58.0
T1217_f7a0f7d704aa52a764d9d1bee81e65d6_B,0.9411764705882353,0.8888888888888888,0.9142857142857143,18.0
T1112_35c0360d226cf38104f300d9d57ce60e_I,1.0,1.0,1.0,24.0
T1113_316251ed-6a28-4013-812b-ddf5b5b007f8_B,0.0,0.0,0.0,18.0
T1560_a1ee301b0508747b468d578a14e5c1a5_B,1.0,0.30434782608695654,0.4666666666666667,23.0
T1482_cfb61005899996469ae3023796792ca5_B,1.0,0.9444444444444444,0.9714285714285714,18.0
T1112_257313a3c93e3bb7dfb60d6753b09e34_B,0.84,0.9130434782608695,0.875,23.0
T1490_c156ac5c9fa67080365268d95f29053d_B,0.6666666666666666,1.0,0.8,24.0
T1217_69bbe2183fa09c00ccaac62d48e214f8_I,0.21929824561403508,0.3472222222222222,0.26881720430107525,72.0
T1496_46da2385-cf37-49cb-ba4b-a739c7a19de4_I,0.9614181438998958,0.9866238630283574,0.9738579350409295,1869.0
T1003.001_0ef4cc7b-611c-4237-b20b-db36b6906554_I,0.9752120026092629,0.9887566137566137,0.9819376026272578,1512.0
T1046_5a4cb2be-2684-4801-9355-3a90c91e0004_B,0.6666666666666666,1.0,0.8,10.0
T1047_b0255b5120cbabc062d8d4510a142c3b_B,0.9523809523809523,1.0,0.975609756097561,20.0
T1566.001_1afaec09315ab71fdfb167175e8a019a_B,0.0,0.0,0.0,21.0
T1049_a14392d713dffba6a397682ff83259a0_B,0.42857142857142855,0.14285714285714285,0.21428571428571427,21.0
T1137_12ad9edefc86af07700fbf49bfdac6ba_I,0.4418052256532066,0.7380952380952381,0.5527488855869243,252.0
T1547.010_4593d72a5145e3f494421ac772d37464_I,0.16901408450704225,0.08275862068965517,0.1111111111111111,145.0
T1016_e8017c46-acb8-400c-a4b5-b3362b5b5baa_B,0.875,0.9130434782608695,0.8936170212765957,23.0
T1120_7b9c7afaefa59aab759b49af0d699ac1_B,0.2,0.058823529411764705,0.09090909090909091,17.0
T1018_ac20e592bc912bddff4d6b88289095f0_B,0.0,0.0,0.0,16.0
T1105_c521e0a70b243a0cf9217907ca3c6d27_I,0.8078947368421052,0.9504643962848297,0.8733997155049786,323.0
T1003.003_f049b89533298c2d6cd37a940248b219_B,1.0,1.0,1.0,16.0
T1112_7fe6a66d03f4dbfc022609ba311c2b11_B,0.8333333333333334,1.0,0.9090909090909091,15.0
T1057_f8de05d1741dcc468f772ab0ff4dac72_B,0.8235294117647058,0.875,0.8484848484848485,16.0
T1562.004_8fe59e288f10a486dc8b44bc872019ff_B,0.8823529411764706,1.0,0.9375,15.0
T1053.005_5db2884b6ca3ab932848f295a3896dc0_B,0.0,0.0,0.0,17.0
T1547.010_4593d72a5145e3f494421ac772d37464_B,0.0,0.0,0.0,29.0
T1564.004_28862487a99f5f89bc0d68c87396c7e9_B,0.0,0.0,0.0,24.0
T1059.003_6c318ef0339d74d909ad556681b6493e_B,0.0,0.0,0.0,14.0
T1007_c6607391-d02c-44b5-9b13-d3492ca58599_B,0.875,0.875,0.875,16.0
T1135_530e47c6-8592-42bf-91df-c59ffbd8541b_B,1.0,0.9583333333333334,0.9787234042553191,24.0
T1112_4bfb5f265a5ce07af6bf10da113af7db_I,1.0,1.0,1.0,40.0
T1547.001_0dbdf1a2a87e718a6ac8a8e3415a7fac_I,1.0,0.9814814814814815,0.9906542056074766,108.0
T1112_35c0360d226cf38104f300d9d57ce60e_B,1.0,1.0,1.0,12.0
T1105_c521e0a70b243a0cf9217907ca3c6d27_B,0.2727272727272727,0.5294117647058824,0.36,17.0
T1574.001_63bbedafba2f541552ac3579e9e3737b_I,0.9663120567375887,0.9855334538878843,0.9758281110116384,1106.0
T1564.004_76b6066fe170d38215251102e42be973_I,0.0,0.0,0.0,64.0
T1105_c76968acda4aa1673dadcd67f3ab7664_I,1.0,0.9786096256684492,0.9891891891891892,374.0
T1083_52177cc1-b9ab-4411-ac21-2eadc4b5d3b8_I,0.9234042553191489,0.7482758620689656,0.8266666666666667,580.0
T1562.002_94f51bf01a7036fe02d07b4c18967669_B,0.6388888888888888,0.7931034482758621,0.7076923076923077,29.0
T1112_e7a987cbef27263e666e5b096488dc55_B,0.0,0.0,0.0,20.0
T1137_12ad9edefc86af07700fbf49bfdac6ba_B,0.9545454545454546,1.0,0.9767441860465116,21.0
T1112_ba6f6214dbd17c54001e0a163b60f151_B,1.0,1.0,1.0,29.0
T1547.009_501af516bd8b24fee0c7c650ae5cc861_B,0.0,0.0,0.0,20.0
T1057_8adf02e8-6e71-4244-886c-98c402857404_B,0.09523809523809523,0.08695652173913043,0.09090909090909091,23.0
T1105_4f683658f161ccdc51337c470d32bab9_I,0.4090909090909091,0.09523809523809523,0.15450643776824036,189.0
T1219_7dabcbecab0334b115feefab1630f84a_B,0.0,0.0,0.0,19.0
T1548.002_665432a4-42e7-4ee1-af19-a9a8c9455d0c_B,0.9444444444444444,1.0,0.9714285714285714,17.0
T1105_e6715e61f5df646692c624b3499384c4_I,0.9764890282131662,0.9108187134502924,0.9425113464447806,1368.0
T1219_af8cb2bf9b436aae5c106a0a9c207e14_B,0.5,0.09523809523809523,0.16,21.0
T1119_7121cdf93b951311be9d7078c602efdc_B,0.0,0.0,0.0,21.0
T1217_69bbe2183fa09c00ccaac62d48e214f8_B,0.9444444444444444,0.9444444444444444,0.9444444444444444,18.0
T1069.001_a1f48fa3ddee658b29b414523c9a295b_B,0.625,0.29411764705882354,0.4,17.0
T1074.001_6469befa-748a-4b9c-a96d-f191fde47d89_I,0.0,0.0,0.0,44.0
T1564.001_dce51e632abdfe5392c7c1f942ac9273_I,0.0,0.0,0.0,84.0
T1018_26c8b8b5-7b5b-4de1-a128-7d37fb14f517_B,0.0,0.0,0.0,22.0
T1059.003_f38e58deb7ad20b5538ca40db7b7b4f8_I,0.3,0.05263157894736842,0.08955223880597014,114.0
T1112_cab7b85611a290c0769546bfa9d6f962_B,0.9473684210526315,1.0,0.972972972972973,18.0
T1497.001_7a6ba833-de40-466a-8969-5c37b13603e0_B,0.8928571428571429,1.0,0.9433962264150944,25.0
T1112_cab7b85611a290c0769546bfa9d6f962_I,1.0,1.0,1.0,34.0
T1112_fd992e8ecfdac9b56dd6868904044827_I,1.0,1.0,1.0,52.0
T1112_cd8be0e6b873919da25530a2c7ea6750_I,1.0,0.9393939393939394,0.96875,66.0
T1057_5a39d7ed-45c9-4a79-b581-e5fb99e24f65_B,0.9666666666666667,1.0,0.9830508474576272,29.0
T1547.001_777043894e42d2aae3881e63f6c76d33_B,0.0,0.0,0.0,17.0
T1490_c8f329d2847ede593b6cb4a1ec6120fb_B,0.0,0.0,0.0,28.0
T1055.002_e5bcefee-262d-4568-a261-e8a20855ec81_B,0.0,0.0,0.0,13.0
T1562.004_8fe59e288f10a486dc8b44bc872019ff_I,1.0,1.0,1.0,30.0
T1562.004_280003641a5cddf916c4f2bf605a71d3_B,0.75,0.5294117647058824,0.6206896551724138,17.0
T1059.001_55678719-e76e-4df9-92aa-10655bbd1cf4_B,0.4444444444444444,0.6666666666666666,0.5333333333333333,24.0
T1219_7dabcbecab0334b115feefab1630f84a_I,0.9114785992217899,0.9962785752259437,0.9519939039878079,1881.0
T1003.002_7fa4ea18694f2552547b65e23952cabb_B,0.8461538461538461,0.8461538461538461,0.8461538461538461,13.0
T1518_c9be8043-a445-4cbf-b77b-ed7bb007fc7c_B,0.9473684210526315,1.0,0.972972972972973,18.0
T1047_09e0f9cf2eb803a1c35deeecf3665fad_B,0.0,0.0,0.0,20.0
T1497.001_1258b063-27d6-489b-a677-4807faacf868_B,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0
T1123_372e6f46fca18e4f1b43209c20ffafa2_B,0.0,0.0,0.0,22.0
T1123_372e6f46fca18e4f1b43209c20ffafa2_I,0.0,0.0,0.0,132.0
T1486_d82ceb9939d3d920ee550187ad8235c8_I,0.0,0.0,0.0,48.0
T1059.001_55678719-e76e-4df9-92aa-10655bbd1cf4_I,0.09302325581395349,0.03333333333333333,0.049079754601226995,120.0
T1087.001_feaced8f-f43f-452a-9500-a5219488abb8_B,1.0,1.0,1.0,18.0
T1490_9e5e4c0655fd1b5be88bd40b8251175f_B,0.8,0.9523809523809523,0.8695652173913043,21.0
T1033_bd527b63-9f9e-46e0-9816-b8434d2b8989_B,1.0,0.8,0.8888888888888888,25.0
T1562.002_94f51bf01a7036fe02d07b4c18967669_I,0.7647058823529411,0.4482758620689655,0.5652173913043478,29.0
T1567_3d3d378b0bf66f763b0c9d7a129eb130_B,0.0,0.0,0.0,9.0
T1003.002_5a484b65c247675e3b7ada4ba648d376_I,0.0,0.0,0.0,60.0
T1112_fa4ba6a06b4a5cd955ea5a60fae24281_I,1.0,0.9444444444444444,0.9714285714285714,36.0
T1546.013_f9a968af61d36983448c74cca5464e17_I,0.587378640776699,0.4245614035087719,0.49287169042769857,285.0
T1059.001_bfff9006-d1fb-46ce-b173-92cb04e9a031_B,0.058823529411764705,0.045454545454545456,0.05128205128205128,22.0
T1036.003_04e8d83e7badf098d50800d6aa1dd487_I,0.9253246753246753,0.8962264150943396,0.9105431309904153,318.0
T1548.002_665432a4-42e7-4ee1-af19-a9a8c9455d0c_I,1.0,1.0,1.0,51.0
T1087.001_6334877e8e3ba48f7835d4856d90a282_B,0.6875,0.55,0.6111111111111112,20.0
T1547.004_0856714c9810ac55b53e9964d02958a0_I,0.9661016949152542,1.0,0.9827586206896551,57.0
