label,precision,recall,f1-score,support
T1003.001_35d92515122effdd73801c6ac3021da7_I,0.1836734693877551,0.06666666666666667,0.09782608695652174,135.0
T1219_7dabcbecab0334b115feefab1630f84a_B,1.0,1.0,1.0,17.0
T1564.003_9a2edad4053a2b59fb9167a9bc29e7dc_I,0.4444444444444444,0.3157894736842105,0.36923076923076925,38.0
T1049_a14392d713dffba6a397682ff83259a0_B,1.0,1.0,1.0,17.0
T1047_f4b0b4129560ea66f9751275e82f6bab_I,0.0,0.0,0.0,19.0
T1049_638fb6bb-ba39-4285-93d1-7e4775b033a8_B,1.0,1.0,1.0,17.0
T1482_6131397e-7765-424e-a594-3d7fb2d93a6a_B,1.0,1.0,1.0,19.0
T1047_b0255b5120cbabc062d8d4510a142c3b_B,1.0,1.0,1.0,17.0
T1112_cd8be0e6b873919da25530a2c7ea6750_B,1.0,1.0,1.0,20.0
T1112_cab7b85611a290c0769546bfa9d6f962_B,1.0,1.0,1.0,16.0
T1059.001_bfff9006-d1fb-46ce-b173-92cb04e9a031_I,0.47619047619047616,0.14492753623188406,0.2222222222222222,138.0
T1112_7fe6a66d03f4dbfc022609ba311c2b11_I,1.0,1.0,1.0,52.0
T1518.001_b8453a5fe06b24aea12b27592d5c3d3a_B,1.0,1.0,1.0,20.0
T1016_921055f4-5970-4707-909e-62f594234d91_I,0.875,0.7,0.7777777777777778,20.0
T1018_ac20e592bc912bddff4d6b88289095f0_B,0.8636363636363636,0.9047619047619048,0.8837209302325582,21.0
T1562.004_5b93df032e230056c21a3e57334f77d1_I,1.0,1.0,1.0,18.0
T1037.001_62cfa90fb03a6bc1a6ebcce8a3ea81b7_B,1.0,1.0,1.0,14.0
T1069.001_a1f48fa3ddee658b29b414523c9a295b_B,0.7,1.0,0.8235294117647058,14.0
T1059.001_702bfdd2-9947-4eda-b551-c3a1ea9a59a2_I,0.0,0.0,0.0,88.0
T1135_deeac480-5c2a-42b5-90bb-41675ee53c7e_B,1.0,1.0,1.0,22.0
T1219_af8cb2bf9b436aae5c106a0a9c207e14_I,0.7866741321388577,0.8466405543838506,0.8155565230010158,3319.0
T1562.004_8d0a4585e7c4646185a912b14cd9cb46_B,1.0,1.0,1.0,24.0
T1007_9d03c91bdae5a80f17f89c987942b5a8_I,0.5277777777777778,0.41304347826086957,0.4634146341463415,138.0
T1564.001_66a5fd5f244819181f074dd082a28905_B,0.875,0.6666666666666666,0.7567567567567568,21.0
O,0.9907804786063028,0.9980044259635167,0.9943793323604524,436967.0
T1574.011_72249c1e9ffe7d8f30243d838e0791ca_I,0.0,0.0,0.0,85.0
T1105_4f683658f161ccdc51337c470d32bab9_B,1.0,0.9130434782608695,0.9545454545454546,23.0
T1047_ac122553ab4426ea3362bb4a97d31bfd_B,0.9090909090909091,1.0,0.9523809523809523,20.0
T1123_372e6f46fca18e4f1b43209c20ffafa2_B,0.5555555555555556,0.7692307692307693,0.6451612903225806,13.0
